stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
10578,,Bloomfield Ave and Saint Thomas Seminary,41.806194,-72.729384,,,0,
1058,,Main St and 452 Main St,41.754188,-72.641373,,,0,
10584,,Boston Post Rd and Island Ave,41.279011,-72.600783,,,0,
10585,,Boston Post Rd and Rockledge Dr,41.276836,-72.608598,,,0,
10586,,Boston Post Rd and Stony Ln,41.278371,-72.618351,,,0,
10587,,Boston Post Rd and Opp Neck Rd,41.278367,-72.627146,,,0,
10588,,Boston Post Rd and 191 Boston Post Rd,41.281759,-72.631263,,,0,
10589,,Boston Post Rd and Wildwood Ave,41.285084,-72.638148,,,0,
1059,,Main St and Lilac St,41.754957,-72.641952,,,0,
10590,,Boston Post Rd and E River Rd,41.285678,-72.647881,,,0,
10591,,Boston Post Rd and Goose Ln,41.288729,-72.664418,,,0,
10592,,Boston Post Rd and 741 Boston Post Rd,41.288946,-72.673731,,,0,
10593,,State St and Boston Post Rd,41.287812,-72.682144,,,0,
10594,,Fair St and Boston Post Rd,41.287503,-72.685466,,,0,
10595,,Boston Post Rd and N River St,41.287640,-72.688173,,,0,
10596,,Boston Post Rd and Long Hill Rd,41.288395,-72.692383,,,0,
10597,,Boston Post Rd and Sound Medical Ctr,41.295614,-72.702153,,,0,
10598,,Boston Post Rd and Flag Marsh Rd,41.304842,-72.711741,,,0,
10599,,Boston Post Rd and West Lake Ave,41.308551,-72.723614,,,0,
106,,Boswell Rd and Webster Hill Blvd,41.738608,-72.739070,,,0,
1060,,Main St and Brown St,41.756505,-72.642748,,,0,
10600,,Division St and Maple St,41.334994,-73.088168,,,0,
10601,,Amity Rd and OppFowler St,41.335734,-72.977696,,,0,
10602,,Boston Post Rd and Jefferson Dr,41.310839,-72.736562,,,0,
10603,,E Main St and Noch Hill Rd,41.310452,-72.746300,,,0,
10604,,E Main St and Baldwin Dr,41.305419,-72.754719,,,0,
10605,,E Main St and School Ground Rd,41.299287,-72.765448,,,0,
10606,,E Main St and Opp Business Park Dr,41.298442,-72.772212,,,0,
10607,,E Main St and Opp Featherbed Ln,41.297399,-72.777785,,,0,
10608,,E Main St and 370 E Main St,41.295328,-72.782095,,,0,
10609,,E Main St and Sylvia St,41.292525,-72.787307,,,0,
1061,,Main St and State Park and Ride Lot,41.758320,-72.643470,,,0,
10610,,E Main St and Mill Plain Rd,41.291437,-72.795262,,,0,
10611,,E Main St and N Main St,41.289393,-72.800352,,,0,
10612,,E Main St and Opp Willow Rd,41.288134,-72.804167,,,0,
10613,,E Main St and Chestnut St,41.285044,-72.809342,,,0,
10614,,Main St and Harrison Ave,41.280810,-72.812267,,,0,
10615,,Amity Shopping Center and Amity Rd,41.337411,-72.979614,,,0,
10616,,Saltonstall Pkwy and Main St,41.277653,-72.861907,,,0,
10617,,Saltonstall Pkwy and Estelle Rd,41.279894,-72.866240,,,0,
10618,,Saltonstall Pkwy and Opp Sanford St,41.281341,-72.868707,,,0,
10619,,Saltonstall Pkwy and High St,41.282394,-72.870560,,,0,
1062,,Pitkin St and June St,41.763895,-72.648458,,,0,
10622,,Sargeant Dr and I-95 SOUTH RAMP,41.291013,-72.922332,,,0,
10623,,Winchester Ave and Mill Rock Rd,41.339046,-72.924757,,,0,
10624,,Bolton Park and Ride Lot and Boston Tpke,41.786541,-72.455525,,,0,
10625,,Second Congregation Lot and Boston Tpke,41.798371,-72.376230,,,0,
10626,,Home Acres Ave and Boston Post Rd,41.232643,-73.043184,,,0,
10627,,Andover Park and Ride Lot and Willimantic Rd,41.740278,-72.376495,,,0,
10628,,Columbia Park and Ride Lot and Rte 66 E,41.718795,-72.280070,,,0,
10629,,Main St and Blimpie's,41.715349,-72.228791,,,0,
1063,,Pitkin St and May St,41.763887,-72.649428,,,0,
10631,,Main St and 790 Main St,41.712107,-72.214098,,,0,
10632,,Jackson St and Ash St,41.721071,-72.202905,,,0,
10633,,Cherry St and Opp Sunnyside Ct,41.229177,-73.048668,,,0,
10634,,S FrontagePark and Ride Lot and S Frontage Rd,41.730369,-72.201769,,,0,
10635,,Stanley St and Opp C C S U,41.690233,-72.770898,,,0,
1064,,Pitkin St and 100 Pitkin St,41.763863,-72.651548,,,0,
10641,,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,41.724076,-72.672715,,,0,
10643,,Country Club Rd and Country Club Park and Ride Lot,41.569901,-72.727951,,,0,
10644,,East Ramsdell St and Opp S Genesse St,41.333927,-72.972250,,,0,
10645,,Main St and Hemingway Ave,41.276106,-72.867862,,,0,
10646,,Main St and Hemingway Ave,41.276294,-72.867826,,,0,
10647,,Main St and Farm River Rd,41.277144,-72.863002,,,0,
10648,,Foxon Blvd and Aldi's,41.320262,-72.869608,,,0,
1065,,Pitkin St and Opp Jayce St,41.763726,-72.655497,,,0,
10650,,Union Ave and Opp 49 Union Ave,41.298675,-72.926001,,,0,
10653,,Church St and Crown St,41.304142,-72.927044,,,0,
10654,,Church St and Chapel St,41.306242,-72.925494,,,0,
10657,,Captain Thomas Blvd and Dyke St,41.255717,-72.955901,,,0,
10658,,Ridge Rd and Davis St,41.340160,-72.902530,,,0,
10659,,Barnes Ave and Quinnipiac Ave,41.321949,-72.873522,,,0,
1066,,Meadow St and Hartland St,41.762735,-72.656602,,,0,
10667,,Market St and Talcott St,41.768027,-72.671188,,,0,
10668,,Bee Park and Ride Lot and Bee St,41.538240,-72.766118,,,0,
10669,,E Main St and Gravel St,41.528505,-72.775399,,,0,
1067,,Hartland St and E River Dr,41.762125,-72.661304,,,0,
10670,,E Main St and Murray St,41.530375,-72.780988,,,0,
10671,,E Main St and Broad St,41.533568,-72.791008,,,0,
10672,,Gulf St and Evergreen Ave,41.221868,-73.049535,,,0,
10673,,Gulf St and Cherry St,41.226966,-73.051282,,,0,
10674,,Putnam Ave and Leeway Aprtments,41.344652,-72.930352,,,0,
10675,,E Main St and Opp Saint Casimir Dr,41.537341,-72.800220,,,0,
10676,,W Main St and Opp Cook Ave,41.538227,-72.807199,,,0,
10677,,Centennial Plaza and W Main St,41.540408,-72.823247,,,0,
10678,,Boston Post Rd and Vista Dinettes,41.266471,-73.002016,,,0,
10679,,W Main St and Cook Ave,41.538128,-72.807585,,,0,
1068,,E River Dr and Founder Plaza,41.763288,-72.662161,,,0,
10680,,E Main St and Saint Casimir Dr,41.537198,-72.800316,,,0,
10681,,E Main St and Broad St,41.533452,-72.791298,,,0,
10682,,E Main St and Opp Murray St,41.530241,-72.781133,,,0,
10683,,E Main St and Paddock Ave,41.528487,-72.775858,,,0,
10685,,Eastern Dr and Silver St Park and Ride Lot,41.554084,-72.633376,,,0,
10686,,Hoop Pole Hill Rd and Chester Park and Ride Lot,41.398915,-72.474144,,,0,
10688,,Essex Park and Ride Lot and Deep River Rd,41.362676,-72.424433,,,0,
10689,,Old Saybrook Park and Ride Lot and Middlesex Tpke,41.313941,-72.383400,,,0,
1069,,E River Dr and Hampton Inn,41.764137,-72.662462,,,0,
10690,,Elm St and Main St,41.294855,-72.376937,,,0,
10691,,Old Saybrook RR Station and N Main St,41.300340,-72.376782,,,0,
10692,,Cedar St and Fenn Rd,41.693961,-72.756009,,,0,
10693,,Cedar St and Fenn Rd,41.693782,-72.756009,,,0,
10694,,Fenn Rd and Mobil Gas Station,41.698036,-72.756331,,,0,
10695,,Ella Grasso Blvd and Opp Barbour Rd,41.698413,-72.760035,,,0,
10699,,Paul Manafort Dr and Copernicus Hall,41.690480,-72.765210,,,0,
107,,Farmington Ave and Boulevard,41.754344,-72.767030,,,0,
1070,,E River Dr and Sheraton Hotel,41.767256,-72.662176,,,0,
10702,,Capitol Ave and State Armory,41.763323,-72.684318,,,0,
10704,,Lake Ave and Bristol Park and Ride Lot,41.665350,-72.921760,,,0,
10705,,E Main St and Plainville Ctr Library,41.671482,-72.866079,,,0,
10706,,S Main St and Plantsville Park and Ride Lot,41.573004,-72.896145,,,0,
10707,,Highland Ave and Mildale Park and Ride,41.560149,-72.889851,,,0,
10708,,Waterbury Rd Park and ride Lot and Waterbury Rd,41.542392,-72.954600,,,0,
10709,,E Main St and Opp Plainville Ctr Library,41.671759,-72.865850,,,0,
10710,,Ridge Rd and State St,41.335890,-72.900707,,,0,
10717,,Main St and Opp New Hartford Post Office,41.880077,-72.980440,,,0,
10718,,Main St and New Hartford Post Office,41.880005,-72.980658,,,0,
10719,,Barkhamsted Park and Ride Lot and New Hartford Rd,41.908996,-73.046882,,,0,
1072,,Main St and Opp Church St,41.768288,-72.672908,,,0,
10720,,Park Pl and NW Community College,41.921891,-73.059489,,,0,
10721,,Middletown Ave and First Student Bus Company,41.322229,-72.887499,,,0,
10722,,N Main St and Opp C V S,41.672015,-72.945506,,,0,
10723,,N Main St and McDonald's,41.674722,-72.946249,,,0,
10724,,N Main St and Center St,41.675544,-72.946456,,,0,
10725,,N Main St and Race St,41.678707,-72.947030,,,0,
10726,,N Main St and North St,41.680923,-72.947082,,,0,
10729,,Jacobs St and Francis St,41.674690,-72.951427,,,0,
1073,,Main St and Dunkin Donuts Park,41.771419,-72.675094,,,0,
10730,,Addison St and Jacobs St,41.674295,-72.953084,,,0,
10731,,Gaylord St and Gaylord Towers,41.673447,-72.951994,,,0,
10732,,Gaylord St and West St,41.673583,-72.950155,,,0,
10735,,N Main St and C V S,41.671871,-72.945736,,,0,
10736,,Federal St and 132 Federal St,41.679819,-72.942688,,,0,
10737,,Goodwin St and Woodland St,41.679965,-72.938405,,,0,
10738,,Goodwin St and Center St,41.677642,-72.937869,,,0,
10739,,Goodwin St and Queen St,41.675739,-72.937672,,,0,
1074,,Main St and OppFlorence St,41.776229,-72.676355,,,0,
10740,,Brewster Rd and Bristol Hospital,41.675759,-72.935616,,,0,
10741,,Harrison St and Queen St,41.674910,-72.935481,,,0,
10742,,North St and Maple St,41.682026,-72.942450,,,0,
10743,,Farmington Ave and Stewart St,41.683476,-72.940528,,,0,
10744,,Farmington Ave and Oakland St,41.686294,-72.936939,,,0,
10745,,Farmington Ave and Hoover Ave,41.688506,-72.930419,,,0,
10746,,Jerome Ave and Dorothy Rd,41.690502,-72.927385,,,0,
10747,,Jerome Ave and Vance Rd,41.691556,-72.927580,,,0,
10749,,Stop and Shop and Farmington Ave,41.691344,-72.924869,,,0,
1075,,Main St and Opp Mather St,41.778257,-72.676121,,,0,
10751,,Farmington Ave and Morris Ave,41.691204,-72.920754,,,0,
10752,,Farmington Ave and Collier Ave,41.692234,-72.917790,,,0,
10753,,Farmington Ave and Brook St,41.693326,-72.914682,,,0,
10755,,Farmington Ave and Frankies,41.697524,-72.903334,,,0,
10756,,Farmington Ave and Eblens,41.698394,-72.898966,,,0,
10757,,Farmington Ave and Camp St,41.699379,-72.894186,,,0,
10758,,Scott Swamp Rd and Farmington Chase Cres,41.703127,-72.886673,,,0,
10759,,Scott Swamp Rd and Inwood Ln,41.703986,-72.885899,,,0,
1076,,Main St and 1840 Main St,41.780000,-72.675972,,,0,
10760,,Farmington Ave and Hampton Ct,41.699612,-72.893981,,,0,
10761,,Farmington Ave and Opp Walmart,41.698626,-72.898651,,,0,
10763,,Farmington Ave and Stephen Auto Mall,41.696271,-72.907387,,,0,
10764,,Stafford Ave and Opp Maltby St,41.701005,-72.910382,,,0,
10765,,Stafford Ave and Sonstrom Rd,41.707028,-72.911600,,,0,
10766,,Stafford Ave and Birchwood Dr,41.711853,-72.913094,,,0,
10767,,Birchwood Dr and Birchwood Manor,41.713248,-72.911583,,,0,
10768,,Stevens St and Sheffield Ln,41.714334,-72.917686,,,0,
10769,,Stevens St and Jerome Ave,41.713281,-72.927805,,,0,
1077,,Main St and Pavilion St,41.781251,-72.675872,,,0,
10770,,Jerome Ave and Maple Ave,41.702628,-72.928177,,,0,
10771,,Jerome Ave and Case St,41.694165,-72.928322,,,0,
10773,,Stafford Ave and Opp Mountain View Ave,41.692973,-72.907831,,,0,
10774,,Stafford Ave and Opp Jewel St,41.686550,-72.903698,,,0,
10775,,Stafford Ave and Bristol Senior Ctr,41.683906,-72.900948,,,0,
10776,,Stafford Ave and Brook St,41.680071,-72.903606,,,0,
10777,,Brook St and Douglas Rd,41.681517,-72.906572,,,0,
10778,,Brook St and Hardwick Rd,41.683795,-72.908281,,,0,
10779,,Brook St and Rathbun Rd,41.688618,-72.912013,,,0,
10780,,North St and Hungerford Aly,41.681309,-72.945135,,,0,
10781,,N Main St and Race St,41.679260,-72.947285,,,0,
10785,,Charles St and St Paul's Church Park and Ride Lot,41.820429,-73.092968,,,0,
10786,,John St and Kelley Transit Co,41.802349,-73.125226,,,0,
10787,,Burke Heights Dr and McGuire Ct,41.451511,-72.793258,,,0,
10788,,Durham Rd and Old Rock Hill Rd,41.454254,-72.792786,,,0,
10789,,Durham Rd and Cheryl Ave,41.454210,-72.796236,,,0,
1079,,Capen St and Main St,41.784441,-72.675344,,,0,
10790,,E Main St and Christian St,41.454613,-72.799432,,,0,
10791,,E Main St and Constitution St,41.452121,-72.801109,,,0,
10792,,E Main St and Center St,41.448244,-72.804053,,,0,
1080,,Capen St and Clark St,41.784989,-72.677682,,,0,
10802,,S Elm St and Sylvan Ave,41.446370,-72.820069,,,0,
10803,,S Elm St and Ward Street Ext,41.448308,-72.818706,,,0,
10804,,S Elm St and Wall St,41.451426,-72.816354,,,0,
10805,,Wall St and Simpson Ave,41.449380,-72.812604,,,0,
10806,,Center St and Opp Simpson Ave,41.451006,-72.811023,,,0,
10807,,State Hwy 150 and N Elm St,41.452936,-72.814943,,,0,
1081,,Barbour St and Capen St,41.785697,-72.679304,,,0,
10813,,N Colony Rd and Stop and Shop,41.484117,-72.807613,,,0,
1082,,Barbour St and Judson St,41.788797,-72.678425,,,0,
10826,,Center St and S Elm St,41.453070,-72.815606,,,0,
10827,,Center St and Simpson Ave,41.450881,-72.811192,,,0,
10828,,Center St and Long Hill Rd,41.448289,-72.805838,,,0,
10829,,E Main St and E Center St,41.448163,-72.803824,,,0,
1083,,Barbour St and Nelson St,41.787707,-72.678718,,,0,
10830,,E Main St and Constitution St,41.451772,-72.801061,,,0,
10831,,E Main St and Durham Rd,41.454533,-72.799227,,,0,
10832,,Durham Rd and Cheryl Ave,41.453978,-72.796127,,,0,
10833,,Durham Rd and Old Rock Hill Rd,41.454075,-72.792714,,,0,
1084,,Barbour St and Westland St,41.790298,-72.677973,,,0,
1085,,Barbour St and Earle St,41.792308,-72.677387,,,0,
1086,,Barbour St and Kensington St,41.793166,-72.677143,,,0,
109,,Farmington Ave and Farmington Ctr,41.727601,-72.826710,,,0,
1090,,Hampton St and Cleveland Ave,41.795956,-72.670980,,,0,
1091,,Hampton St and Montville St,41.796858,-72.670420,,,0,
1093,,Tower Ave and 238 Tower Ave,41.798006,-72.673230,,,0,
1094,,Tower Ave and Opp Barbour St,41.798544,-72.675398,,,0,
1095,,Main St and Opp Elmer St,41.785342,-72.674336,,,0,
1096,,Main St and Sanford St,41.786521,-72.673752,,,0,
1097,,Main St and Opp 2447 MAIN ST,41.788138,-72.672646,,,0,
1098,,Main St and Opp Westland St,41.788914,-72.671868,,,0,
1099,,Main St and Opp Earle St,41.790334,-72.670496,,,0,
110,,Farmington Ave and Garden St,41.727235,-72.826565,,,0,
1100,,Main St and Opp Kensington St,41.791200,-72.669633,,,0,
1101,,Main St and Windsor St,41.792235,-72.668213,,,0,
1102,,Main St and Athletic Club,41.792948,-72.666733,,,0,
1103,,Main St and Opp Cleveland Ave,41.793652,-72.665313,,,0,
1104,,Main St and Opp Montville St,41.794241,-72.664330,,,0,
1105,,Main St and Fishfry St,41.795393,-72.663334,,,0,
11066,,N H CT Transit Facility and Edmund St,41.336312,-72.897047,,,0,
11067,,Ridge Rd and State St,41.335935,-72.900418,,,0,
1107,,Main St and Opp Rosemont St,41.797894,-72.662588,,,0,
1108,,Main St and DSS,41.799484,-72.661773,,,0,
1109,,Main St and Ct Works Career Ctr,41.800984,-72.660836,,,0,
11090,,Main St and Bushnell Plaza,41.763812,-72.674081,,,0,
11091,,State St and Columbus Blvd,41.765577,-72.670321,,,0,
11094,,W Main St and Central Ave,41.557337,-73.044179,,,0,
11095,,W Main St and Willow St,41.557834,-73.046476,,,0,
11096,,Willow St and Pine St,41.560174,-73.046942,,,0,
11097,,Willow St and Hillside Ave,41.562112,-73.047480,,,0,
11098,,Willow St and Ridgewood St,41.563639,-73.048064,,,0,
11099,,Willow St and Willow Court,41.565443,-73.048372,,,0,
111,,School St and Unionville Ctr,41.757920,-72.887494,,,0,
1110,,Windsor Ave and Sunset St,41.801672,-72.660410,,,0,
11100,,Willow St and Opp Plaza Ave,41.566560,-73.048726,,,0,
11101,,Willow St and Opp Wildwood Ave,41.569116,-73.048541,,,0,
11102,,Roseland Ave and Crescent St,41.570029,-73.047227,,,0,
11103,,Roseland Ave and Columbia Blvd,41.570836,-73.045465,,,0,
11104,,Farmington Ave and Roseland Ave,41.571625,-73.044308,,,0,
11105,,Farmington Ave and Fleming St,41.572928,-73.044856,,,0,
11106,,Columbia Blvd and Farmington Ave,41.574223,-73.045657,,,0,
11107,,Farmington Ave and Fleming St,41.573098,-73.045182,,,0,
11108,,Farmington Ave and Roseland Ave,41.571526,-73.044501,,,0,
11109,,Roseland Ave and Columbia Blvd,41.570979,-73.045562,,,0,
1111,,Windsor Ave and Ramp,41.802726,-72.659741,,,0,
11110,,Roseland Ave and Crescent St,41.570307,-73.047046,,,0,
11111,,Willow St and Wildwood Ave,41.569294,-73.048747,,,0,
11112,,Willow St and Plaza Ave,41.566801,-73.048932,,,0,
11113,,Willow St and Ludlow St,41.565407,-73.048589,,,0,
11114,,Willow St and Ridgewood St,41.563371,-73.048196,,,0,
11115,,Willow St and Hillside Ave,41.562165,-73.047722,,,0,
11116,,Willow St and Johnson St,41.559763,-73.046989,,,0,
11117,,Willow St and W Main St,41.558057,-73.046767,,,0,
11118,,W Main St and State St,41.557228,-73.045230,,,0,
11119,,W Main St and Leavenworth St,41.556063,-73.041784,,,0,
1112,,Windsor Ave and Meadow Rd,41.806210,-72.658314,,,0,
11120,,Central Ave and W Main St,41.557436,-73.043842,,,0,
11121,,Central Ave and Grove St,41.559555,-73.043220,,,0,
11122,,Grove St and Opp 1st Ave,41.559879,-73.041409,,,0,
11123,,Grove St and Linden St,41.559937,-73.039114,,,0,
11124,,Grove St and Opp Bishop St,41.559995,-73.036288,,,0,
11125,,N Main St and Opp Elizabeth St,41.561429,-73.033671,,,0,
11127,,Hill St and Opp Summer St,41.563110,-73.033023,,,0,
11128,,Hill St and Opp Crown St,41.564209,-73.033196,,,0,
11129,,Hill St and Fleet St,41.566237,-73.033419,,,0,
1113,,Windsor Ave and Service For The Blind,41.807470,-72.658638,,,0,
11130,,Hill St and Cassidy Ave,41.568381,-73.033280,,,0,
11131,,Hill St and Hillview Ave,41.569864,-73.033623,,,0,
11132,,Hill St and Hauser St,41.571329,-73.033929,,,0,
11133,,Hill St and Greenwood Ave,41.573839,-73.034347,,,0,
11134,,Moran St and Hill St,41.576576,-73.032737,,,0,
11135,,Moran St and Linwood St,41.576824,-73.034272,,,0,
11136,,Moran St and Gail Dr,41.577149,-73.037426,,,0,
11137,,Moran St and Collins St,41.577600,-73.040460,,,0,
11138,,Grace Ave and Herkimer St,41.578112,-73.044545,,,0,
11139,,Robert St and Herkimer St,41.578455,-73.041925,,,0,
1114,,Windsor Ave and Wilson Ave,41.808873,-72.658696,,,0,
11140,,White St and Cooke St,41.580547,-73.041810,,,0,
11141,,Cooke St and Herkimer St,41.578260,-73.041030,,,0,
11143,,Moran St and Houston St,41.577148,-73.038018,,,0,
11144,,Moran St and Opp Linwood St,41.576627,-73.034440,,,0,
11145,,Moran St and Hill St,41.576469,-73.032905,,,0,
11146,,Hill St and Charlotte St,41.574411,-73.034373,,,0,
11147,,Hill St and Hauser St,41.571168,-73.034134,,,0,
11148,,Hill St and Opp Hillview Ave,41.569632,-73.033779,,,0,
11149,,Hill St and Pilgrim Ave,41.568006,-73.033461,,,0,
1115,,Windsor Ave and Hopewell Baptist,41.810366,-72.658365,,,0,
11150,,Hill St and Fleet St,41.566013,-73.033636,,,0,
11151,,Hill St and Crown St,41.564458,-73.033438,,,0,
11152,,Hill St and Burton St,41.562716,-73.033167,,,0,
11153,,N Main St and Elizabeth St,41.561366,-73.033997,,,0,
11154,,Grove St and Adams St,41.560155,-73.036832,,,0,
11155,,Grove St and Cooke St,41.560098,-73.038933,,,0,
11156,,Grove St and 1st Ave,41.560050,-73.041168,,,0,
11157,,Grove St and Central Ave,41.559840,-73.043499,,,0,
11158,,Holmes Ave and Grove St,41.559302,-73.044572,,,0,
11159,,Holmes Ave and W Main St,41.557657,-73.045050,,,0,
1116,,Windsor Ave and Corey St,41.812027,-72.657524,,,0,
11160,,N Main St and W Main St,41.556709,-73.040361,,,0,
11161,,Cooke St and N Main St,41.558606,-73.038567,,,0,
11162,,Cooke St and Grove St,41.560224,-73.038511,,,0,
11163,,Cooke St and Hopkins St,41.563154,-73.038834,,,0,
11164,,Cooke St and Matson Court,41.564305,-73.039792,,,0,
11165,,Cooke St and Pine St,41.565448,-73.040387,,,0,
11166,,Cooke St and Sterling St,41.567530,-73.040285,,,0,
11167,,Cooke St and Opp Farmington Ave,41.568932,-73.040543,,,0,
11168,,Cooke St and Opp Earl St,41.571718,-73.041675,,,0,
11169,,Cooke St and Greenwood Ave,41.573676,-73.041463,,,0,
1117,,Windsor Ave and Package Store,41.811849,-72.657997,,,0,
11170,,Cooke St and Opp Gordon St,41.575150,-73.041649,,,0,
11171,,Cooke St and Moran St,41.577009,-73.041316,,,0,
11172,,Cooke St and Avalon Circle,41.578556,-73.040850,,,0,
11173,,Cooke St and Avalon Circle 2,41.580351,-73.041387,,,0,
11174,,Cooke St and Williamson Dr,41.581753,-73.041657,,,0,
11175,,Cooke St and Homer St,41.583522,-73.042121,,,0,
11176,,Homer St and Terrace Ave,41.585521,-73.043408,,,0,
11177,,Homer St and Hanover St,41.585963,-73.046092,,,0,
